住所,法人名,更新日時,法人番号,法人種別,法人名(カナ),Twitter,Facebook,Instagram,創業年,紹介文,アイコン,事業概要,代表者名,取扱商品,営業品目,従業員数,採用予定,特許情報,背景画像,表彰情報,電話番号,代表の写真,取引先業種,設備と技術,設立年月日,企業規模詳細,キャッチコピー,企業紹介画像①,企業紹介画像②,企業紹介画像③,届出・認定情報,セールスポイント,企業ホームページ,店舗・事業所情報,主な商品・サービス,他社との連携を考える事業,特許,紹介の画像
大阪府堺市東区石原町１丁１０３番地,植田アルマイト工業株式会社,2021-11-22T16:52:04.915+00:00,9120101000770,,ウエダアルマイトコウギョウ,,,,,,,アルミニウム形材、 板材、 ダイカスト、 鋳物材に対してアルマイト加工、 カラーアルマイト、 硬質アルマイト、 マグネシウム合金のアルマイト加工　優れたアルミニウム表面処理技術を有し、 小型部品から大型部品への普通アルマイト、 硬質アルマイト、 二次電解発色品、 染色品など小ロットから大量生産まで対応します。 又、 アルミより軽いマグネシウム合金材へのアルマイト処理も高い評価を頂いております。 ,植田　信夫,アルミ製品、 アルミ部品、マグネシウム合金材,,190人,,,,,072-259-2225,,アルミ関連メーカー、 半導体・液晶製造装置メーカー、 自動車部品メーカー、 一般産業機械メーカー,マグネシウム合金アルマイト技術,,,,,,,,アルマイトメーカーのトップとして、 用途に合わせた豊富な高機能表面処理技術を通し、 各業界より高い評価・信頼を得ており、 アルマイトと言えば植田アルマイトと言われる地位を確保しております。 今後もお客様のご要望に合ったアルマイト技術を提供させて頂きます。 ,www.uedaalmite.co.jp,,硬質アルマイト、 潤滑性アルマイト、 導電性アルマイト、 抗菌性アルマイト、 しゅう酸アルマイト、 カラーアルマイト（二次電解発色、 染色）,,,
大阪府堺市堺区神南辺町１丁３番地の３,上田商事株式会社,2021-01-20T15:00:00.000Z,9120101000779,301,ウエダショウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区上野芝町２丁８番５号,株式会社上野芝グリーン・クラブ,2015-11-19T15:00:00.000Z,9120101000795,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区材木町西２丁２番１８号,株式会社浅野商店,2015-11-19T15:00:00.000Z,9120101000804,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南向陽町１丁１番５号,浅部工業株式会社,2021-11-23T09:23:34.313+00:00,9120101000812,,,,,,,,,ガス鍛造炉、ネット型焼準炉、各種コンベアー、スラットコンベアーを設計、製作、設置まで行っております。,浅部　哲也,"セラミックチューブ型鍛造炉
自熱焼準炉
材料挿入装置
各種搬送コンベアー",,2人,,プッシャー式セラミックチューブ炉,,,072-228-0234,,自動車メーカー 工具メーカー 建築メーカー 刃物メーカー,旋盤加工、曲げ加工、溶接、シャーリング切 築炉技術、その他機械の設計組立て,,,,,,,,主に工業用鍛造炉を製作致しております。 周辺機器の他、電気工事も行います。 大阪ガス様他、大手企業様と色々と新規開発も行っております。 お客様に満足して頂く様、日々努力を致しております。,asabe-k.com,,工業用炉、各種コンベアー製作設計 製缶作業、各搬送搬入機械製作設計 ,,,
大阪府堺市北区百舌鳥梅北町３丁１２５番地の１３１,株式会社アサヒガレージ,2018-11-08T15:00:00.000Z,9120101000820,301,アサヒガレージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区匠町１７番地５,株式会社旭ウエルデックス,2022-07-07T04:47:07.818+00:00,9120101000829,,アサヒウエルデックス,,,,,,,各種高圧ガス、溶接機器、熔接材料、機械工具、 中大型ターニングロールレンタル,山葭　武志,,,,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市中区深井水池町３２１６番地,あさひ株式会社,2018-12-04T15:00:00.000Z,9120101000837,301,アサヒ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区堀上緑町３丁３番２４号,朝日土木株式会社,2018-08-14T15:00:00.000Z,9120101000845,301,アサヒドボク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区南旅篭町西２丁２番１号,株式会社今丑商店,2015-11-19T15:00:00.000Z,9120101000853,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区田出井町１番３－２００２号,株式会社岩田電気商会,2015-11-19T15:00:00.000Z,9120101000878,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北長尾町８丁３番６号,株式会社イワヤマ建設,2015-11-19T15:00:00.000Z,9120101000886,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区東八田２０３番１,株式会社上野鉄工所,2021-11-23T09:28:41.618+00:00,9120101000911,,,,,,,,,自動省力化機器、 試作品モデル、 治工具類製造、 旋盤等による機械加工、 機械製缶、 電気ガス溶接,上野　眞延,自動耐圧試験システム装置（高圧ガス容器）、 ショットブラスト装置、 自動バルブ締付装置（トルク制御装置）、 自動機、 機械製缶、 機械設計,,6人,,,,,072-270-9805,,高圧ガス製造事業所、 産業機械販売会社,汎用旋盤、 汎用ボール盤、 各種溶接機等,,,,,,,,創業以来、 自動省力化機器製造に携わり、 一部上場企業様とも御取引き頂いております。 　日刊工業新聞社発刊の「堺の優良企業100社」に取り上げて頂きました。 ,ueno-iw.guy.mepage.jp,,自動耐圧試験システム装置（高圧ガス容器）、 ショットブラスト装置、 自動バルブ締付装置（トルク制御装置）、 自動機、 機械製缶、 機械設計,,,
大阪府堺市中区平井５０４番地,牛根建設株式会社,2015-11-19T15:00:00.000Z,9120101000928,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区市之町西３丁２番１１号,株式会社鰻や竹うち,2015-11-19T15:00:00.000Z,9120101000936,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区北花田町４丁９４番３７,ウメタニ商事株式会社,2023-03-22T07:19:07.918+00:00,9120101000944,,ウメタニショウジ,,,,1983年5月,昭和58年創業以来、プラスチック一筋30余年。多くの皆様より暖かなご支援・ご鞭撻を賜り成長させて頂きました。今後もより一層お客様に応えられる企業を目指して躍進してまいります。,,合成樹脂板・看板資材・LED・インクジェットメディアの販売,梅谷護,"アクリル・塩ビ・ポリカ・アルミ複合板
インクジェットメディア・看板資材全般",I,11人,予定有り,,,,072-252-3535,,看板店・プラスチック加工業者・建材店,,1983-05-25,  男性5人女性6人,プラスチックのプロフェッショナルとして,https://img.sakacil.com/data/20220914/dcccb395-dc8d-41f3-9a62-34bec593a81f.JPG,https://img.sakacil.com/data/20220914/a25465de-e7d4-4d1a-a9d2-10bb55dbdd4a.JPG,https://img.sakacil.com/data/20220914/76dc8346-622f-4221-ac34-979458e58418.JPG,,関西最大級の在庫の品揃えなのでお客様の要望に素早く対応出来ます。 ,http://umesho1983.com,[],,,,
大阪府堺市南区稲葉2丁3103-2,浦田工芸株式会社,2024-09-30T10:37:24.994+09:00,9120101000952,,ウラタコウゲイ,,,https://www.instagram.com/u.k_iris/,1983,,,"ガラス玉、ガラス原玉、ガラス雑貨•アクセサリーの製造加工 
ガラス玉制作体験、イベント出店、SDGs取り組み",浦田　有里,,3229,,,,,,072-248-5052,,,,1983-09-17,,あなたの未来がガラス玉のようにキラキラと輝きますように。,,,,,,https://uratakougei-glass.jimdosite.com/,[],,,,
大阪府堺市南区岩室４５２番地,株式会社大岩,2015-11-19T15:00:00.000Z,9120101000960,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区北波止町４２番４７,株式会社大木組,2024-04-02T09:15:28.040+09:00,9120101000969,,オオキグミ,,,,,,,港湾荷役業、一般貨物自動車運送業、倉庫業、信書便業、通関取次,大木　淑弘,港湾荷役、コンテナ輸出入作業、保税蔵置場（危険品　危険物第１類・第４類、毒劇物、普通品）、通関取次、　　　　　　　　　　　　　　　　　　　　　　　　　　陸上運送、営業倉庫、信書便、産業廃棄物収集運搬、その他付帯作業,,20人,,,,,072-232-2184,,化学製造業、化学商社、非鉄金属製造業、発電会社、大手物流業等,"・船舶接岸バース（私有）全長63m　水深5.5ｍ・事業地面積　3,967㎡（岸壁、駐車場他）・クローラークレーン（６５トン）　１基・ホッパー１基・トラックスケール１基・ボブキャット１台・フォークリフト５台・貨物自動車・粉粒体運搬車２台・大型車（平ボディ）７台（増トン車６台、１０トン１台） ・トラクターヘッド４台・　海コンシャーシ３台・軽貨物トラック１台・普通倉庫　２棟(自社）延床面積２,１６１㎡（内１２０㎡保税蔵置場）１棟（借庫）延床面積1102.5㎡・危険物倉庫　危第１類　１棟　延床面積　９２㎡・危険物倉庫　危第４類　２棟　延床面積　１９２㎡（内１００㎡保税蔵置場）・事務所　延床面積　２９７㎡",,,,,,,,"・船舶接岸バース（私有）全長63m　水深5.5ｍ・事業地面積　3,967㎡（岸壁、駐車場他）・クローラークレーン（６５トン）　１基・ホッパー１基・トラックスケール１基・ボブキャット１台・フォークリフト５台・貨物自動車・粉粒体運搬車２台・大型車（平ボディ）７台（増トン車６台、１０トン１台） ・トラクターヘッド４台・　海コンシャーシ３台・軽貨物トラック１台・普通倉庫　２棟(自社）延床面積２,１６１㎡（内１２０㎡保税蔵置場）１棟（借庫）延床面積1102.5㎡・危険物倉庫　危第１類　１棟　延床面積　９２㎡・危険物倉庫　危第４類　２棟　延床面積　１９２㎡（内１００㎡保税蔵置場）・事務所　延床面積　２９７㎡""	""明治２５年、堺港において港湾荷役並びに廻漕業から創業、その後、これに付帯する陸上運送業、倉庫業を兼業、近年税関より保税蔵置場の許可も取得、通関の取次を増やしつつあり、小さいながらも総合物流業となりました。ワンストップで、通関・港湾・保管・運送・その他サービスをトータルで提供しております。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　経営理念として「私たちは、安全･安心･確実をお客様と約束し、未来から必要とされる会社を目指します」を掲げ、会社の文化、従業員の行動指針とし、社会への貢献に努める。 また会社の歴史、豊富なノウハウによる顧客との長い取引信用関係を維持、継続するとともに新規顧客の開拓を怠らない。 現在の労働者問題を最重点経営課題として取り上げ問題解決に取り組み、社内管理体制を整備し、収益性の向上を図り、後継者の受け入れし易い環境を整えています。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　弊社は、永年に亘り堺港において、荷役並びに運送事業をもって終始一貫、堺港の発展と共に事業を拡大し、古き歴史と新しき経営をモットーに常に荷主様の身に余るご信用賜り、かつそのご援助により経営致しております。 ",http://www.ookigumi.com,[],１．特に力を入れている差別化として、世間では数少ない危険物倉庫、保税蔵置場を所有し、危険品貨物の保管並びに輸出、入通関取次、及びコンテナ作業、コンテナ輸送を行っている。 ２．港湾荷役、倉庫、運送、保税、通関取次を行い、一貫でトータル物流サービスを提供。　　　　　　　　　　　　　　　　　　　　　　　３．私有岸壁、クレーンを所有し、バラ貨物の取り扱いが可能。,,,
大阪府堺市東区野尻町７０番地の１６３,株式会社大蔵,2021-12-10T02:15:32.680+00:00,9120101000977,,カ）オークラ,,,,1993/12/01,「安心」「安全」な「こだわり食品」をお届けします。,,こだわり食品の卸・小売,田中　康夫,鶏卵、乳製品、薬味、蜂蜜、等,I,,,,,,072-286-8230,,食品メーカー,,1994-07-08,,,,,,,,https://eggstage.co.up,[],,,,
大阪府堺市東区関茶屋１００番地,株式会社大野葬祭,2022-10-28T06:34:43.046+00:00,9120101001018,,オオノソウサイ,,,,,,,,,,R,,,,,,,,,,,,,,,,,,http://www.ohno-sousai.co.jp/index.html,[],,,,
大阪府堺市西区下田町９番１７号,株式会社大盛染工場,2022-09-14T05:57:39.344+00:00,9120101001050,,オオモリソメコウジョウ,,,,,"手捺染では、片面染のほか、両面染もおこなっています。（一枚の小ロットからでも対応するようにしています）
",,"注　染：国旗、旗、幟等の広幅もの
手捺染：袢纏、幟、旗、暖簾、幕、日の丸旗など",伝統工芸士 代表取締役  大島 民司 ,"
",,,,,,,072-262-0766,,,,,,手捺染では、片面染のほか、両面染もおこなっています。（一枚の小ロットからでも対応するようにしています）,,,,,,,[],,,,
大阪府堺市北区百舌鳥本町１丁８番地の１,小寺電機株式会社,2022-10-12T07:02:44.847+00:00,9120101001059,,コテラデンキ,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市堺区大町西２丁１番１０号,株式会社ステップ・ドゥー,2018-07-18T15:00:00.000Z,9120101001067,301,ステップドゥー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区新町１番２０号,株式会社岡三建設,2015-11-19T15:00:00.000Z,9120101001075,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区奥本町１丁６８番地,奥野鋼材株式会社,2021-11-22T18:28:43.575+00:00,9120101001100,,オクノコウザイ,,,,,,,"アルミ板のシャーリング加工、ブランキング加工
磨き板網板の販売、シャーリング加工",奥野　義和,,,5人,,,,,072-252-1391,,大手アルミ圧延メーカー,"""アルミ板専用シャーリング機3台 アルミコイル専用ブランキングライン アルミ専用200ｔプレス1台 薄板鋼板専用シャーリング機1台""",,,,,,,,無キズのシャーリング加工、取り扱いキズの撲滅に取り組み等、品質向上には高い評価を得ています。,,,キズ、バリ高の厳しい規準のプリント基板品の切断,,,
大阪府堺市中区深井中町１１３６番地の１,沖本建設株式会社,2015-11-19T15:00:00.000Z,9120101001109,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区豊田８８５番地,大上商事株式会社,2020-12-13T15:00:00.000Z,9120101001117,301,オオウエショウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区野々井９８番地３,大阪南部運輸株式会社,2015-11-19T15:00:00.000Z,9120101001125,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜中町３丁３番３号,大阪刄研株式会社,2018-11-06T15:00:00.000Z,9120101001133,301,オオサカハケン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区昭和通１丁１５番２号,株式会社大阪三葉電熔社,2015-11-19T15:00:00.000Z,9120101001141,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市中区深阪３丁３番１１号,オーエス商事株式会社,2022-11-04T04:10:21.630+00:00,9120101001158,,,,,,,,,,,,53,4人,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市東区大美野２番地２４,オリテックス株式会社,2019-06-24T15:00:00.000Z,9120101001190,301,オリテックス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市北区百舌鳥陵南町３丁１６３番地,関西移動エーヴイサービス株式会社,2015-11-19T15:00:00.000Z,9120101001199,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区大浜北町３丁４番２号,関西港湾サービス株式会社,2022-12-26T04:03:29.316+00:00,9120101001208,,カンサイコウワンサービス,,,,,,,港湾作業,,,,59,,,,,,,,,,,,,,,,,,[],,,,
大阪府堺市西区鶴田町２９番４号,関西金属工業株式会社,2021-02-21T15:00:00.000Z,9120101001216,301,カンサイキンゾクコウギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区並松町２０番地の１堺市営七道並松東住宅２棟１０３号,関西三和商事株式会社,2015-11-19T15:00:00.000Z,9120101001240,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区一条通８番１９号,株式会社おおつか工芸,2022-01-05T05:40:56.678+00:00,9120101001249,,オオツカコウゲイ,,https://www.facebook.com/otsukakogei.osaka.sakai,https://www.instagram.com/otsuka.kogei_osaka/?hl=ja,1968年,"昭和48年の創業以来、看板製作に情熱を注ぎ続けてきました。
その経験と実績を活かし、個性豊かな精鋭スタッフとともにお客様満足度NO.1の看板屋を目指します。
小さなステッカーから大きな看板まで、様々なsignをお手伝いいたします。",https://img.sakacil.com/data/20220105/e2743c57-4bb0-4273-98f4-9f9a00a59beb.png,"堺市を拠点とし、看板や垂幕、プレートの製作から車体ラッピングに至るまで様々なニーズにお応えしています。
ロードサインも展開しており、まちのあらゆるサインに携わっております。",大塚義則,"店舗看板、屋外広告看板
ネームプレート、懸垂幕、ステッカー、車体ラッピング、箱文字、FRP造形など",0799,6,予定有り,,https://img.sakacil.com/data/20220105/51a2cbff-caa7-4845-8a2a-20f8e1bc5e4f.jpg,,072-238-0101,,,,1986-08-01,,イメージをカタチに,https://img.sakacil.com/data/20220105/0f7f0d52-b1e4-4011-8c06-4ba365be752f.jpg,https://img.sakacil.com/data/20220105/cfa49fde-e018-44b6-ba40-d467019b5db4.jpg,https://img.sakacil.com/data/20220105/0a070aed-71dc-49c1-a2d6-67b1b083916b.jpg,鋼構造物工事業、屋外広告業,,,[],,,,
大阪府堺市堺区戎島町４丁３１番地,株式会社オートサービス堺,2022-05-19T00:00:00+09:00,9120101001257,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区浜寺元町２丁１９７－１,大友化学工業株式会社,2020-01-27T15:00:00.000Z,9120101001265,301,オオトモカガクコウギョウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区上２８７番地,オオトリ運送株式会社,2015-11-19T15:00:00.000Z,9120101001273,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市西区鳳北町１０丁１１８番地,オオトリ総合開発株式会社,2015-11-19T15:00:00.000Z,9120101001281,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区桃山台３丁３０番１号,株式会社エステートプランナー,2015-11-19T15:00:00.000Z,9120101001298,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市堺区緑町４丁１５２番地鉄鋼ビル,川端エンジニアリング株式会社,2015-11-19T15:00:00.000Z,9120101001315,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪府堺市南区高倉台２丁６番１号,株式会社大阪教育研究所,2022-09-09T06:08:09.864+00:00,9120101001364,,オオサカキョウイクケンキュウジョ,,,,,,,,,,O,,,商標 2件（§東京作家大学 / TiiFa）,,,,,,,,,,,,,,【SDGsについて、今後取り組みたいこと】「質の高い教育をみんなに」を目標に、障がいやジェンダーにも配慮した教育を行っていきたいと考えております。,https://www.risshikan.jp,[],,,,
大阪府堺市中区八田北町１０番地４４,株式会社オータデンツー,2015-11-19T15:00:00.000Z,9120101001406,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
